id,name,english,source,rarity,is_relic
41,Bnahabra Sleeves S,Bnahabra Sleeves S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,4,0
42,Barroth Vambraces,Barroth Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
43,Barroth Guards,Barroth Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
44,Rathian Vambraces,Rathian Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
45,Rathian Guards,Rathian Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
46,Rathian Vambraces S,Rathian Vambraces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
47,Rathian Guards S,Rathian Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
48,Rath Heart Braces,Rath Heart Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
49,Rath Heart Guards,Rath Heart Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
50,Golden Lunebraces,Golden Lunebraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
51,Golden Luneguards,Golden Luneguards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
52,Rathian Vambraces,Rathian Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
53,Rathian Guards,Rathian Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
54,Rath Heart Braces,Rath Heart Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
55,Rath Heart Guards,Rath Heart Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
56,EX Rathian Braces,EX Rathian Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
57,EX Rathian Guards,EX Rathian Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
58,Rathalos Vambraces,Rathalos Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
59,Rathalos Guards,Rathalos Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
60,Rathalos Vambraces S,Rathalos Vambraces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
61,Rathalos Guards S,Rathalos Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
62,Rath Soul Braces,Rath Soul Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
63,Rath Soul Guards,Rath Soul Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
64,Silver Solbraces,Silver Solbraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
65,Silver Solguards,Silver Solguards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
66,Rathalos Vambraces,Rathalos Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
67,Rathalos Guards,Rathalos Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
68,Rath Soul Braces,Rath Soul Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
69,Rath Soul Guards,Rath Soul Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
70,Silver Solbraces,Silver Solbraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
71,Silver Solguards,Silver Solguards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
72,EX Rathalos Braces,EX Rathalos Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
73,EX Rathalos Guards,EX Rathalos Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
74,Diablos Vambraces,Diablos Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
75,Diablos Guards,Diablos Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
76,Uragaan Vambraces,Uragaan Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
77,Uragaan Guards,Uragaan Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
78,Vangis Vambraces,Vangis Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
79,Vangis Guards,Vangis Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
80,Esurient Vambraces,Esurient Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
81,Esurient Guards,Esurient Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
82,Esurient Vambraces,Esurient Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
83,Esurient Guards,Esurient Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
84,Gloaming Braces,Gloaming Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
85,Adamance Braces,Adamance Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
86,Dayspring Braces,Dayspring Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
87,Epoch Braces,Epoch Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
88,Gloaming Archbraces,Gloaming Archbraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
89,Adamance Archbraces,Adamance Archbraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
90,Dayspring Archbraces,Dayspring Archbraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
91,Epoch Archbraces,Epoch Archbraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
92,Gloaming Braces,Gloaming Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
93,Adamance Braces,Adamance Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
94,Dayspring Braces,Dayspring Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
95,Epoch Braces,Epoch Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
96,Plesioth Vambraces,Plesioth Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,4,0
97,Plesioth Guards,Plesioth Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,4,0
98,Nibelsnarf Braces,Nibelsnarf Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
99,Nibelsnarf Guards,Nibelsnarf Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
100,Duramboros Braces,Duramboros Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
101,Duramboros Guards,Duramboros Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
102,Arzuros Vambraces,Arzuros Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
103,Arzuros Guards,Arzuros Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
104,Lagombi Vambraces,Lagombi Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
105,Lagombi Guards,Lagombi Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
106,Lagombi Vambraces S,Lagombi Vambraces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,4,0
107,Lagombi Guards S,Lagombi Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,4,0
108,Nargacuga Braces,Nargacuga Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
109,Nargacuga Guards,Nargacuga Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
110,Tigrex Vambraces,Tigrex Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
111,Tigrex Guards,Tigrex Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
112,Tigrex Vambraces S,Tigrex Vambraces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
113,Tigrex Guards S,Tigrex Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
114,Tigrex Vambraces U,Tigrex Vambraces U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
115,Tigrex Guards U,Tigrex Guards U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
116,Excello Vambraces,Excello Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
117,Excello Guards,Excello Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
118,EX Tigrex Vambraces,EX Tigrex Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
119,EX Tigrex Guards,EX Tigrex Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
120,Tigrex Vambraces,Tigrex Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
121,Tigrex Guards,Tigrex Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
122,Tigrex Vambraces U,Tigrex Vambraces U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
123,Tigrex Guards U,Tigrex Guards U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
124,Brachydios Braces,Brachydios Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
125,Brachydios Guards,Brachydios Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
126,Brachydios Braces S,Brachydios Braces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
127,Brachydios Guards S,Brachydios Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
128,Akantor Claws,Akantor Claws,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
129,Akantor Gauntlets,Akantor Gauntlets,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
130,Akantor Claws,Akantor Claws,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
131,Akantor Gauntlets,Akantor Gauntlets,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
132,Zinogre Vambraces,Zinogre Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
133,Zinogre Guards,Zinogre Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
134,Zinogre Vambraces S,Zinogre Vambraces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
135,Zinogre Guards S,Zinogre Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
136,Zinogre Vambraces U,Zinogre Vambraces U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
137,Zinogre Guards U,Zinogre Guards U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
138,Zinogre Vambraces U,Zinogre Vambraces U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
139,Zinogre Guards U,Zinogre Guards U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
140,EX Kaiser Vambraces,EX Kaiser Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
141,EX Kaiser Guards,EX Kaiser Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,7,0
142,Kecha Vambraces,Kecha Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
143,Kecha Guards,Kecha Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
144,Kecha Braces S,Kecha Braces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,4,0
145,Kecha Guards S,Kecha Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,4,0
146,Gore Braces,Gore Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
147,Gore Guards,Gore Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
148,Gore Braces S,Gore Braces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
149,Gore Guards S,Gore Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
150,Gore Braces,Gore Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
151,Gore Guards,Gore Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
152,Tetsucabra Vambraces,Tetsucabra Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
153,Tetsucabra Guards,Tetsucabra Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
154,Tetsucabra Braces S,Tetsucabra Braces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
155,Tetsucabra Guards S,Tetsucabra Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
156,Nerscylla Vambraces,Nerscylla Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
157,Nerscylla Guards,Nerscylla Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
158,Nerscylla Braces S,Nerscylla Braces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
159,Nerscylla Guards S,Nerscylla Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
160,Najarala Braces,Najarala Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
161,Najarala Guards,Najarala Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
162,Najarala Braces S,Najarala Braces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
163,Najarala Guards S,Najarala Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
164,Garuga Vambraces,Garuga Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
165,Garuga Guards,Garuga Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
166,Garuga Vambraces S,Garuga Vambraces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
167,Garuga Guards S,Garuga Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
168,Basarios Vambraces,Basarios Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
169,Basarios Guards,Basarios Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
170,Basarios Vambraces S,Basarios Vambraces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
171,Basarios Guards S,Basarios Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
172,Basarios Vambraces U,Basarios Vambraces U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
173,Basarios Guards U,Basarios Guards U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
174,Battle Vambraces,Battle Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
175,Battle Guards,Battle Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
176,Velociprey Braces,Velociprey Braces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
177,Velociprey Guards,Velociprey Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
178,Velociprey Braces S,Velociprey Braces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,4,0
179,Velociprey Guards S,Velociprey Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,4,0
180,Genprey Vambraces,Genprey Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
181,Genprey Guards,Genprey Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
182,Genprey Vambraces S,Genprey Vambraces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,4,0
183,Genprey Guards S,Genprey Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,4,0
184,Ioprey Vambraces,Ioprey Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
185,Ioprey Guards,Ioprey Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
186,Ioprey Vambraces S,Ioprey Vambraces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,4,0
187,Ioprey Guards S,Ioprey Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,4,0
188,Kut-Ku Vambraces,Kut-Ku Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
189,Kut-Ku Guards,Kut-Ku Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
190,Kut-Ku Vambraces S,Kut-Ku Vambraces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,4,0
191,Kut-Ku Guards S,Kut-Ku Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,4,0
192,Kut-Ku Vambraces U,Kut-Ku Vambraces U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
193,Kut-Ku Guards U,Kut-Ku Guards U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
194,Gypceros Vambraces,Gypceros Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
195,Gypceros Guards,Gypceros Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
196,Gypceros Vambraces S,Gypceros Vambraces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
197,Gypceros Guards S,Gypceros Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
198,Gypceros Vambraces U,Gypceros Vambraces U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
199,Gypceros Guards U,Gypceros Guards U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
200,Gypceros Vambraces,Gypceros Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
201,Gypceros Guards,Gypceros Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
202,Gypceros Vambraces U,Gypceros Vambraces U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
203,Gypceros Guards U,Gypceros Guards U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
204,Conga Vambraces,Conga Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
205,Conga Guards,Conga Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
206,Conga Vambraces S,Conga Vambraces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,4,0
207,Conga Guards S,Conga Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,4,0
208,Conga Vambraces U,Conga Vambraces U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
209,Conga Guards U,Conga Guards U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
210,Gravios Vambraces,Gravios Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
211,Gravios Guards,Gravios Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,3,0
212,Gravios Vambraces S,Gravios Vambraces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
213,Gravios Guards S,Gravios Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
214,Gravios Vambraces U,Gravios Vambraces U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
215,Gravios Guards U,Gravios Guards U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
216,Khezu Vambraces,Khezu Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
217,Khezu Guards,Khezu Guards,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
218,Khezu Vambraces S,Khezu Vambraces S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
219,Khezu Guards S,Khezu Guards S,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,5,0
220,Khezu Vambraces U,Khezu Vambraces U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
221,Khezu Guards U,Khezu Guards U,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,6,0
222,Khezu Vambraces,Khezu Vambraces,mh4g-core-common-game-array+mh4g-dex-build7+mh4edit-mit-save-id,2,0
