id,name,english,source
77,爆破瓶追加,Blast C+,mh4g-dex-build7
78,精密射击,Precision,mh4g-dex-build7
79,火属性攻击,Fire Atk,mh4g-dex-build7
80,水属性攻击,Water Atk,mh4g-dex-build7
81,雷属性攻击,ThunderAtk,mh4g-dex-build7
82,冰属性攻击,Ice Atk,mh4g-dex-build7
83,龙属性攻击,Dragon Atk,mh4g-dex-build7
84,属性攻击,Elemental,mh4g-dex-build7
85,火耐性,Fire Res,mh4g-dex-build7
86,水耐性,Water Res,mh4g-dex-build7
87,雷耐性,ThunderRes,mh4g-dex-build7
88,冰耐性,Ice Res,mh4g-dex-build7
89,龙耐性,Dragon Res,mh4g-dex-build7
90,高速收集,Spd Gather,mh4g-dex-build7
91,千里眼,Psychic,mh4g-dex-build7
92,观察眼,Perception,mh4g-dex-build7
93,回复量,Rec Level,mh4g-dex-build7
94,广域,Wide-Range,mh4g-dex-build7
95,笛,Maestro,mh4g-dex-build7
96,逆境,Survivor,mh4g-dex-build7
97,肉食,Carnivore,mh4g-dex-build7
98,大胃王,Gluttony,mh4g-dex-build7
99,体术,Constitutn,mh4g-dex-build7
100,气力回复,Stam Recov,mh4g-dex-build7
101,风压,Wind Res,mh4g-dex-build7
102,食事,Eating,mh4g-dex-build7
103,调合成功率,Combo Rate,mh4g-dex-build7
104,调合数,Combo Plus,mh4g-dex-build7
105,狩人,Ranger,mh4g-dex-build7
106,耐暑,Heat Res,mh4g-dex-build7
107,耐寒,Cold Res,mh4g-dex-build7
108,指挥,Commander,mh4g-dex-build7
109,采配,TeamPlayer,mh4g-dex-build7
110,号令,TeamLeader,mh4g-dex-build7
111,回复速度,Rec Speed,mh4g-dex-build7
112,反复无常,Whim,mh4g-dex-build7
113,加护,Protection,mh4g-dex-build7
114,饥饿,Hunger,mh4g-dex-build7
115,搬运,Transportr,mh4g-dex-build7
116,高速设置,SpeedSetup,mh4g-dex-build7
117,蜂蜜,Honey,mh4g-dex-build7
118,毒,Poison,mh4g-dex-build7
119,麻痹,Paralysis,mh4g-dex-build7
120,睡眠,Sleep,mh4g-dex-build7
121,气绝,Stun,mh4g-dex-build7
122,耐泥耐雪,Mud/Snow,mh4g-dex-build7
123,耐震,Tremor Res,mh4g-dex-build7
124,偷盗无效,Anti-Theft,mh4g-dex-build7
125,气息,Sense,mh4g-dex-build7
126,燃鳞,Flame Aura,mh4g-dex-build7
127,自动防御,Auto-Guard,mh4g-dex-build7
128,狂击耐性,Frenzy Res,mh4g-dex-build7
129,骑乘,Mounting,mh4g-dex-build7
130,属性会心,CritElemnt,mh4g-dex-build7
131,特殊会心,CritStatus,mh4g-dex-build7
132,射法,Dead Eye,mh4g-dex-build7
133,茸食,Mycology,mh4g-dex-build7
134,节食,LightEater,mh4g-dex-build7
135,裂伤,Bleeding,mh4g-dex-build7
136,耐粘,Sticky Res,mh4g-dex-build7
137,斩术,Edge Lore,mh4g-dex-build7
138,食欲,PowerEater,mh4g-dex-build7
139,北辰纳豆流,D. Fencing,mh4g-dex-build7
140,秘传,Arcana,mh4g-dex-build7
141,职工,Mechanic,mh4g-dex-build7
142,刚腕,Brawn,mh4g-dex-build7
143,祈愿,Prayer,mh4g-dex-build7
144,里稼业,Covert,mh4g-dex-build7
